-0.194,  9.822, -0.055,  1.099, -0.488,  0.000,  1.511, -0.025, -0.407
-0.215,  9.810, -0.045,  1.099, -0.793, -0.122,  1.512, -0.025, -0.407
-0.184,  9.798, -0.064,  1.282, -0.916, -0.122,  1.512, -0.025, -0.407
-0.222,  9.795, -0.050,  1.282, -1.282,  0.000,  1.512, -0.025, -0.407
-0.158,  9.771, -0.124,  1.282, -1.587,  0.122,  1.513, -0.025, -0.408
-0.117,  9.767, -0.076,  1.099, -1.953,  0.000,  1.513, -0.025, -0.408
-0.098,  9.752, -0.062,  0.977, -2.075, -0.122,  1.513, -0.025, -0.408
-0.074,  9.774, -0.059,  0.610, -2.441, -0.122,  1.514, -0.025, -0.409
-0.012,  9.752, -0.135,  0.000, -2.625,  0.061,  1.514, -0.025, -0.409
 0.002,  9.738, -0.107, -0.183, -2.930,  0.183,  1.514, -0.025, -0.410
 0.024,  9.736, -0.166, -0.671, -2.991,  0.183,  1.514, -0.025, -0.410
 0.053,  9.738, -0.171, -0.916, -3.479, -0.183,  1.514, -0.025, -0.411
-0.019,  9.731, -0.131, -1.465, -3.479,  0.000,  1.514, -0.025, -0.411
-0.010,  9.743, -0.166, -1.831, -3.723, -0.122,  1.514, -0.025, -0.412
-0.022,  9.748, -0.114, -2.075, -3.784,  0.000,  1.514, -0.025, -0.413
-0.005,  9.800, -0.043, -2.197, -3.906,  0.000,  1.513, -0.025, -0.413
-0.022,  9.812, -0.038, -2.441, -4.028, -0.122,  1.513, -0.025, -0.414
-0.072,  9.740, -0.107, -2.686, -4.089, -0.427,  1.513, -0.025, -0.415
-0.103,  9.767, -0.088, -2.869, -4.089, -0.488,  1.513, -0.025, -0.415
-0.084,  9.819, -0.074, -2.686, -4.150, -0.244,  1.512, -0.025, -0.416
-0.155,  9.862, -0.152, -2.502, -4.272, -0.122,  1.512, -0.025, -0.417
-0.146,  9.774, -0.059, -2.625, -4.272,  0.000,  1.512, -0.025, -0.417
-0.134,  9.862, -0.088, -2.380, -4.333,  0.000,  1.511, -0.025, -0.418
-0.072,  9.788, -0.081, -2.319, -4.333, -0.122,  1.511, -0.024, -0.419
-0.076,  9.740, -0.067, -2.136, -4.395,  0.000,  1.511, -0.024, -0.420
-0.043,  9.750, -0.021, -1.953, -4.333,  0.000,  1.511, -0.024, -0.420
-0.057,  9.848, -0.081, -1.770, -4.211, -0.122,  1.510, -0.024, -0.421
-0.036,  9.867, -0.093, -1.465, -4.272, -0.183,  1.510, -0.024, -0.422
-0.002,  9.819, -0.007, -1.282, -4.211, -0.183,  1.510, -0.024, -0.423
-0.079,  9.764, -0.154, -0.977, -4.028, -0.122,  1.510, -0.024, -0.423
-0.074,  9.862, -0.019, -0.732, -4.028, -0.122,  1.510, -0.024, -0.424
-0.117,  9.831, -0.059, -0.549, -3.967, -0.183,  1.510, -0.024, -0.425
-0.057,  9.810, -0.055, -0.183, -3.906, -0.183,  1.510, -0.024, -0.425
-0.079,  9.800, -0.057,  0.000, -3.723, -0.305,  1.511, -0.024, -0.426
-0.069,  9.795, -0.052,  0.183, -3.479, -0.427,  1.511, -0.024, -0.427
-0.112,  9.786, -0.083,  0.122, -3.357,  0.000,  1.511, -0.024, -0.427
-0.129,  9.798, -0.100,  0.244, -3.113,  0.000,  1.511, -0.024, -0.428
-0.120,  9.803, -0.024,  0.305, -2.808,  0.000,  1.511, -0.024, -0.428
-0.110,  9.793, -0.052,  0.244, -2.686, -0.305,  1.512, -0.024, -0.429
-0.115,  9.745, -0.097,  0.366, -2.625, -0.427,  1.512, -0.024, -0.429
-0.189,  9.769, -0.048,  0.488, -2.441, -0.427,  1.512, -0.024, -0.430
-0.196,  9.843, -0.154,  0.305, -2.441, -0.122,  1.512, -0.024, -0.430
-0.158,  9.858, -0.036,  0.488, -2.441,  0.122,  1.512, -0.024, -0.430
-0.115,  9.776, -0.128,  0.610, -2.258,  0.122,  1.513, -0.024, -0.431
-0.108,  9.803, -0.026,  0.488, -2.197,  0.122,  1.513, -0.024, -0.431
-0.072,  9.774,  0.000,  0.610, -2.075,  0.000,  1.513, -0.024, -0.432
-0.072,  9.759,  0.021,  0.610, -2.014,  0.000,  1.513, -0.024, -0.432
-0.048,  9.767, -0.050,  0.610, -2.075,  0.000,  1.514, -0.024, -0.432
-0.055,  9.776,  0.019,  0.610, -2.075,  0.000,  1.514, -0.023, -0.433
-0.093,  9.810, -0.005,  0.427, -2.136,  0.000,  1.514, -0.023, -0.433
-0.115,  9.733, -0.024,  0.488, -2.075, -0.183,  1.514, -0.023, -0.433
-0.124,  9.714, -0.043,  0.488, -2.014, -0.244,  1.515, -0.023, -0.434
-0.172,  9.817, -0.083,  0.366, -1.953, -0.305,  1.515, -0.023, -0.434
-0.167,  9.855, -0.057,  0.366, -2.014, -0.244,  1.515, -0.023, -0.434
-0.225,  9.836, -0.088,  0.427, -1.953,  0.000,  1.515, -0.023, -0.435
-0.237,  9.788, -0.069,  0.488, -1.953,  0.061,  1.515, -0.023, -0.435
-0.163,  9.786, -0.024,  0.305, -1.770,  0.122,  1.516, -0.023, -0.435
-0.170,  9.779, -0.074,  0.244, -1.892,  0.183,  1.516, -0.023, -0.436
-0.115,  9.786, -0.119, -0.061, -1.648,  0.244,  1.516, -0.023, -0.436
-0.057,  9.776, -0.055, -0.183, -1.709,  0.000,  1.516, -0.023, -0.436
-0.074,  9.719, -0.052, -0.671, -1.465,  0.000,  1.516, -0.023, -0.436
-0.033,  9.779, -0.114, -0.793, -1.282,  0.000,  1.516, -0.023, -0.437
-0.079,  9.740, -0.112, -1.038, -1.343,  0.000,  1.516, -0.023, -0.437
-0.043,  9.788, -0.059, -1.404, -1.160,  0.061,  1.516, -0.023, -0.437
-0.100,  9.767, -0.086, -1.404, -0.916,  0.061,  1.516, -0.023, -0.437
-0.096,  9.841, -0.074, -1.648, -0.916,  0.061,  1.516, -0.023, -0.437
-0.110,  9.774, -0.029, -1.587, -0.793,  0.061,  1.516, -0.023, -0.437
-0.069,  9.791, -0.038, -1.648, -0.732,  0.183,  1.515, -0.023, -0.438
-0.084,  9.829, -0.062, -1.465, -0.610,  0.061,  1.515, -0.023, -0.438
-0.120,  9.800, -0.133, -1.648, -0.549, -0.122,  1.515, -0.023, -0.438
-0.074,  9.800, -0.064, -1.587, -0.549, -0.244,  1.515, -0.023, -0.438
-0.108,  9.788, -0.090, -1.526, -0.366, -0.122,  1.515, -0.022, -0.438
-0.086,  9.745, -0.048, -1.465, -0.061,  0.000,  1.515, -0.022, -0.438
-0.086,  9.824, -0.086, -1.282, -0.183, -0.122,  1.515, -0.022, -0.438
-0.105,  9.841, -0.071, -1.038,  0.061, -0.244,  1.515, -0.022, -0.438
-0.151,  9.793, -0.078, -0.854,  0.122, -0.244,  1.515, -0.022, -0.438
-0.086,  9.846, -0.109, -0.793,  0.122, -0.122,  1.515, -0.022, -0.438
-0.153,  9.827, -0.076, -0.549,  0.183,  0.183,  1.515, -0.022, -0.438
-0.088,  9.829, -0.043, -0.061,  0.183,  0.427,  1.515, -0.022, -0.438
-0.131,  9.812, -0.014,  0.000,  0.366,  0.305,  1.515, -0.022, -0.438
-0.093,  9.800, -0.081,  0.244,  0.427,  0.183,  1.515, -0.022, -0.438
-0.038,  9.848, -0.112,  0.488,  0.366,  0.000,  1.515, -0.022, -0.437
-0.096,  9.786, -0.081,  0.671,  0.488,  0.183,  1.515, -0.022, -0.437
-0.127,  9.783, -0.055,  0.916,  0.671,  0.244,  1.516, -0.022, -0.437
-0.050,  9.795, -0.059,  1.099,  0.732,  0.244,  1.516, -0.022, -0.437
-0.076,  9.824, -0.021,  1.404,  0.854,  0.122,  1.516, -0.022, -0.437
-0.072,  9.822, -0.081,  1.404,  0.854,  0.000,  1.517, -0.022, -0.437
-0.031,  9.769, -0.143,  1.404,  0.977,  0.122,  1.517, -0.022, -0.437
-0.045,  9.812, -0.083,  1.526,  1.160,  0.122,  1.517, -0.022, -0.436
-0.050,  9.791, -0.081,  1.404,  1.404,  0.122,  1.518, -0.022, -0.436
-0.050,  9.767, -0.195,  1.343,  1.465, -0.122,  1.518, -0.022, -0.436
-0.033,  9.745, -0.128,  0.977,  1.770,  0.000,  1.518, -0.022, -0.436
-0.024,  9.786, -0.183,  0.793,  1.831,  0.000,  1.519, -0.022, -0.435
-0.017,  9.769, -0.064,  0.549,  1.770,  0.000,  1.519, -0.021, -0.435
-0.057,  9.759, -0.024,  0.488,  2.014, -0.122,  1.519, -0.021, -0.435
-0.065,  9.748, -0.109,  0.427,  2.014,  0.000,  1.519, -0.021, -0.434
-0.033,  9.738, -0.064,  0.305,  2.075, -0.305,  1.520, -0.021, -0.434
-0.096,  9.860, -0.100,  0.305,  1.892, -0.305,  1.520, -0.021, -0.434
-0.072,  9.865, -0.021,  0.244,  1.831, -0.305,  1.520, -0.021, -0.433
-0.038,  9.779, -0.112,  0.305,  1.770,  0.183,  1.520, -0.021, -0.433
-0.053,  9.781, -0.033,  0.244,  1.404,  0.305,  1.520, -0.021, -0.433
 0.012,  9.733, -0.078,  0.122,  1.343,  0.244,  1.520, -0.021, -0.432
 0.029,  9.755, -0.121,  0.122,  1.343,  0.000,  1.520, -0.021, -0.432
-0.002,  9.738, -0.150,  0.000,  1.160, -0.122,  1.521, -0.021, -0.432
-0.022,  9.757, -0.159, -0.183,  0.854, -0.183,  1.521, -0.021, -0.432
-0.029,  9.786, -0.095, -0.305,  0.854, -0.183,  1.521, -0.021, -0.432
-0.079,  9.759, -0.052, -0.488,  0.916, -0.122,  1.521, -0.021, -0.431
-0.091,  9.815, -0.050, -0.610,  0.793, -0.366,  1.521, -0.021, -0.431
-0.069,  9.817, -0.078, -0.427,  0.732, -0.305,  1.521, -0.020, -0.431
-0.069,  9.841, -0.135, -0.549,  0.793, -0.122,  1.521, -0.020, -0.431
-0.036,  9.819, -0.105, -0.488,  0.610,  0.244,  1.521, -0.020, -0.431
-0.017,  9.807, -0.024, -0.244,  0.305,  0.305,  1.521, -0.020, -0.431
-0.093,  9.805, -0.090, -0.122,  0.488,  0.183,  1.521, -0.020, -0.431
 0.031,  9.767, -0.119, -0.244,  0.366,  0.061,  1.521, -0.020, -0.431
 0.033,  9.774, -0.038,  0.000,  0.305, -0.122,  1.521, -0.020, -0.430
-0.005,  9.798, -0.095, -0.061,  0.488,  0.000,  1.521, -0.020, -0.430
-0.019,  9.788, -0.095, -0.061,  0.305,  0.122,  1.521, -0.020, -0.430
-0.007,  9.786, -0.052,  0.061,  0.488,  0.000,  1.522, -0.020, -0.430
-0.045,  9.846, -0.078,  0.305,  0.549, -0.122,  1.522, -0.020, -0.430
-0.012,  9.855, -0.124,  0.549,  0.549,  0.000,  1.522, -0.020, -0.430
 0.002,  9.812, -0.126,  0.732,  0.732,  0.122,  1.522, -0.020, -0.430
-0.005,  9.803, -0.121,  0.916,  0.793,  0.061,  1.522, -0.020, -0.430
-0.045,  9.846, -0.121,  1.343,  0.977, -0.244,  1.523, -0.020, -0.430
-0.026,  9.846, -0.181,  1.587,  1.160, -0.183,  1.523, -0.020, -0.429
-0.024,  9.827, -0.126,  1.831,  1.221, -0.183,  1.524, -0.020, -0.429
 0.038,  9.781, -0.064,  2.014,  1.343, -0.183,  1.524, -0.020, -0.429
-0.010,  9.805, -0.135,  2.197,  1.221,  0.061,  1.525, -0.020, -0.429
 0.031,  9.819, -0.140,  2.258,  1.343, -0.122,  1.525, -0.020, -0.428
-0.074,  9.815, -0.048,  2.502,  1.465,  0.061,  1.526, -0.020, -0.428
-0.098,  9.764, -0.119,  2.441,  1.526,  0.000,  1.526, -0.020, -0.428
-0.122,  9.738, -0.102,  2.441,  1.526, -0.122,  1.527, -0.019, -0.428
-0.127,  9.767, -0.126,  2.258,  1.709, -0.366,  1.527, -0.019, -0.427
-0.136,  9.776, -0.145,  2.380,  1.770, -0.244,  1.528, -0.019, -0.427
-0.115,  9.822, -0.159,  2.197,  1.648, -0.427,  1.528, -0.019, -0.427
-0.206,  9.618, -0.081,  2.258,  1.709, -0.732,  1.529, -0.019, -0.426
-0.287,  9.834, -0.121,  2.014,  1.709, -1.099,  1.529, -0.019, -0.426
-0.323,  9.956, -0.031,  2.136,  1.526, -0.977,  1.530, -0.018, -0.426
-0.280,  9.829, -0.109,  2.075,  1.465,  0.000,  1.530, -0.018, -0.426
-0.306,  9.757, -0.097,  2.014,  1.343,  0.244,  1.530, -0.018, -0.425
-0.179,  9.779, -0.112,  1.892,  0.732,  0.366,  1.531, -0.018, -0.425
-0.084,  9.819, -0.135,  1.587,  0.793,  0.305,  1.531, -0.018, -0.425
-0.086,  9.757, -0.131,  1.343,  0.732,  0.366,  1.532, -0.018, -0.425
-0.029,  9.666, -0.119,  0.916,  0.671,  0.122,  1.532, -0.018, -0.425
 0.017,  9.712, -0.211,  0.549,  0.671,  0.000,  1.532, -0.018, -0.425
-0.036,  9.733, -0.135,  0.000,  0.671, -0.122,  1.532, -0.018, -0.425
-0.026,  9.783, -0.164, -0.183,  0.427,  0.000,  1.532, -0.018, -0.424
-0.045,  9.767, -0.181, -0.671,  0.427, -0.122,  1.532, -0.018, -0.424
-0.131,  9.771, -0.216, -0.916,  0.610, -0.183,  1.532, -0.018, -0.424
-0.160,  9.805, -0.219, -1.221,  0.671, -0.427,  1.532, -0.018, -0.424
-0.146,  9.805, -0.143, -1.343,  0.671, -0.183,  1.532, -0.018, -0.424
-0.131,  9.798, -0.143, -1.526,  0.793,  0.000,  1.532, -0.018, -0.424
-0.134,  9.764, -0.116, -1.709,  0.793, -0.122,  1.532, -0.018, -0.424
-0.057,  9.783, -0.121, -1.648,  0.977, -0.183,  1.532, -0.018, -0.423
-0.120,  9.759, -0.133, -1.648,  1.160, -0.183,  1.531, -0.017, -0.423
-0.227,  9.805, -0.145, -1.648,  1.282, -0.122,  1.531, -0.017, -0.423
-0.268,  9.795, -0.185, -1.709,  1.770,  0.000,  1.531, -0.017, -0.423
-0.292,  9.719, -0.252, -1.709,  2.625,  0.000,  1.531, -0.017, -0.422
-0.172,  9.755, -0.207, -1.831,  3.296, -0.732,  1.531, -0.017, -0.422
-0.163,  9.767, -0.128, -2.075,  3.845, -0.732,  1.530, -0.017, -0.421
-0.218,  9.906, -0.143, -2.075,  4.700, -0.793,  1.530, -0.017, -0.420
-0.220,  9.803, -0.131, -2.258,  5.554,  0.305,  1.530, -0.016, -0.419
-0.165,  9.767, -0.214, -2.319,  6.042,  0.366,  1.529, -0.016, -0.418
-0.148,  9.738, -0.133, -2.563,  6.836,  0.122,  1.529, -0.016, -0.417
-0.215,  9.764, -0.176, -2.441,  7.507, -0.916,  1.529, -0.016, -0.416
-0.170,  9.831, -0.133, -2.563,  8.118, -0.671,  1.528, -0.016, -0.414
-0.196,  9.841, -0.078, -2.441,  8.972, -0.244,  1.528, -0.016, -0.413
-0.177,  9.779, -0.097, -2.319,  9.644,  0.549,  1.528, -0.016, -0.411
-0.179,  9.726, -0.157, -2.319, 10.193,  0.305,  1.527, -0.016, -0.409
-0.155,  9.762, -0.133, -2.136, 10.864, -0.244,  1.527, -0.015, -0.408
-0.232,  9.896, -0.067, -1.953, 11.536, -0.549,  1.527, -0.015, -0.406
-0.163,  9.836, -0.128, -1.709, 12.207,  0.000,  1.527, -0.015, -0.403
-0.201,  9.815, -0.071, -1.343, 12.878,  0.549,  1.526, -0.015, -0.401
-0.172,  9.759, -0.031, -1.221, 13.916,  0.671,  1.526, -0.015, -0.399
-0.165,  9.810, -0.062, -0.916, 14.038,  0.122,  1.526, -0.015, -0.396
-0.129,  9.848, -0.093, -0.793, 14.954, -0.183,  1.526, -0.015, -0.394
-0.222,  9.898, -0.040, -0.427, 15.686,  0.000,  1.526, -0.014, -0.391
-0.189,  9.815, -0.074, -0.122, 16.296,  0.549,  1.526, -0.014, -0.388
-0.139,  9.769, -0.024,  0.061, 16.846,  0.793,  1.526, -0.014, -0.385
-0.208,  9.786, -0.064,  0.366, 17.639,  0.671,  1.526, -0.014, -0.382
-0.198,  9.827, -0.095,  0.671, 18.311,  0.244,  1.526, -0.014, -0.379
-0.155,  9.882, -0.154,  0.977, 18.921,  0.244,  1.527, -0.014, -0.376
-0.208,  9.846, -0.005,  1.404, 19.592,  0.549,  1.527, -0.014, -0.372
-0.184,  9.781, -0.024,  1.648, 20.203,  0.916,  1.527, -0.014, -0.369
-0.170,  9.817, -0.021,  1.892, 20.813,  0.793,  1.528, -0.014, -0.365
-0.189,  9.824, -0.014,  2.258, 21.545,  0.671,  1.528, -0.014, -0.362
-0.184,  9.870, -0.102,  2.502, 22.034,  0.488,  1.528, -0.013, -0.358
-0.167,  9.788, -0.102,  2.869, 22.583,  0.732,  1.529, -0.013, -0.354
-0.170,  9.762, -0.074,  3.113, 23.254,  1.038,  1.530, -0.013, -0.350
-0.191,  9.798, -0.147,  3.357, 23.682,  1.160,  1.530, -0.013, -0.346
-0.151,  9.817, -0.116,  3.357, 24.414,  0.854,  1.531, -0.013, -0.341
-0.170,  9.819, -0.088,  3.418, 25.085,  0.732,  1.531, -0.013, -0.337
-0.172,  9.831, -0.029,  3.662, 25.513,  0.854,  1.532, -0.013, -0.333
-0.172,  9.752, -0.116,  3.662, 26.062,  1.038,  1.533, -0.013, -0.328
-0.184,  9.748, -0.114,  3.723, 26.611,  1.099,  1.533, -0.013, -0.324
-0.182,  9.788, -0.133,  3.723, 27.161,  0.977,  1.534, -0.013, -0.319
-0.179,  9.815, -0.076,  3.784, 27.710,  0.916,  1.535, -0.013, -0.314
-0.196,  9.798, -0.143,  3.723, 28.137,  0.916,  1.536, -0.013, -0.309
-0.186,  9.740, -0.154,  3.906, 28.870,  1.099,  1.536, -0.013, -0.304
-0.141,  9.748, -0.157,  3.540, 29.236,  1.160,  1.537, -0.013, -0.299
-0.134,  9.817, -0.169,  3.479, 29.785,  0.977,  1.538, -0.013, -0.294
-0.191,  9.817, -0.133,  3.357, 30.273,  0.916,  1.538, -0.013, -0.289
-0.167,  9.800, -0.133,  3.113, 30.701,  0.977,  1.539, -0.013, -0.283
-0.189,  9.752, -0.150,  2.930, 31.250,  1.038,  1.539, -0.013, -0.278
-0.139,  9.759, -0.147,  2.869, 31.738,  1.160,  1.540, -0.013, -0.272
-0.172,  9.795, -0.121,  2.502, 32.166,  1.099,  1.540, -0.013, -0.267
-0.117,  9.803, -0.159,  2.075, 32.715,  0.977,  1.541, -0.012, -0.261
-0.198,  9.795, -0.173,  1.831, 33.142,  0.977,  1.541, -0.012, -0.255
-0.170,  9.714, -0.162,  1.587, 33.447,  1.160,  1.541, -0.012, -0.249
-0.139,  9.707, -0.147,  1.343, 34.058,  1.099,  1.542, -0.012, -0.243
-0.184,  9.719, -0.164,  1.099, 34.485,  1.221,  1.542, -0.012, -0.237
-0.167,  9.824, -0.181,  0.854, 34.790,  0.977,  1.542, -0.012, -0.231
-0.191,  9.776, -0.114,  0.366, 35.095,  0.977,  1.542, -0.012, -0.225
-0.196,  9.712, -0.183,  0.061, 35.522,  1.038,  1.542, -0.012, -0.219
-0.129,  9.707, -0.195, -0.122, 35.950,  1.221,  1.542, -0.012, -0.213
-0.139,  9.786, -0.143, -0.427, 36.255,  1.343,  1.542, -0.012, -0.206
-0.155,  9.791, -0.105, -0.732, 36.621,  1.099,  1.542, -0.012, -0.200
-0.158,  9.795, -0.200, -1.038, 36.926,  1.038,  1.542, -0.012, -0.194
-0.155,  9.788, -0.197, -1.282, 37.292,  1.099,  1.542, -0.012, -0.187
-0.160,  9.700, -0.152, -1.526, 37.476,  1.221,  1.542, -0.012, -0.181
-0.196,  9.762, -0.157, -1.831, 37.903,  1.343,  1.541, -0.012, -0.174
-0.141,  9.769, -0.126, -1.953, 38.330,  1.343,  1.541, -0.012, -0.167
-0.189,  9.810, -0.090, -2.075, 38.574,  1.221,  1.541, -0.012, -0.161
-0.201,  9.803, -0.152, -2.197, 39.001,  1.221,  1.540, -0.012, -0.154
-0.115,  9.724, -0.171, -2.319, 39.062,  1.343,  1.540, -0.012, -0.147
-0.220,  9.748, -0.143, -2.563, 39.368,  1.465,  1.539, -0.012, -0.140
-0.179,  9.803, -0.100, -2.502, 39.673,  1.709,  1.539, -0.012, -0.133
-0.175,  9.836, -0.083, -2.441, 39.795,  1.526,  1.538, -0.012, -0.126
-0.163,  9.781, -0.188, -2.563, 40.039,  1.221,  1.538, -0.012, -0.119
-0.163,  9.762, -0.131, -2.625, 40.344,  1.343,  1.538, -0.012, -0.112
-0.143,  9.786, -0.048, -2.441, 40.466,  1.648,  1.537, -0.012, -0.105
-0.182,  9.827, -0.074, -2.441, 40.527,  1.770,  1.537, -0.012, -0.098
-0.170,  9.838, -0.166, -2.502, 40.894,  1.587,  1.536, -0.012, -0.091
-0.098,  9.817, -0.074, -2.258, 40.955,  1.648,  1.536, -0.012, -0.084
-0.143,  9.815, -0.093, -2.258, 41.077,  1.526,  1.535, -0.012, -0.076
-0.139,  9.781, -0.055, -1.953, 41.382,  1.770,  1.535, -0.012, -0.069
-0.163,  9.779, -0.014, -1.831, 41.504,  2.014,  1.535, -0.012, -0.062
-0.110,  9.793, -0.038, -1.587, 41.565,  2.014,  1.534, -0.012, -0.055
-0.127,  9.819, -0.078, -1.526, 41.809,  1.770,  1.534, -0.012, -0.047
-0.129,  9.786, -0.014, -1.282, 41.809,  1.709,  1.534, -0.012, -0.040
-0.127,  9.757, -0.038, -1.038, 41.870,  1.648,  1.534, -0.012, -0.033
-0.146,  9.803, -0.002, -0.549, 41.931,  2.014,  1.534, -0.012, -0.025
-0.115,  9.865, -0.021, -0.488, 42.053,  2.075,  1.533, -0.012, -0.018
-0.143,  9.817, -0.050, -0.183, 42.053,  2.075,  1.533, -0.012, -0.011
-0.131,  9.819, -0.045,  0.061, 42.297,  1.892,  1.533, -0.012, -0.003
-0.148,  9.791,  0.005,  0.183, 42.236,  1.831,  1.533, -0.012,  0.004
-0.143,  9.819, -0.090,  0.488, 42.236,  1.892,  1.533, -0.012,  0.011
-0.131,  9.810, -0.031,  0.671, 42.297,  2.197,  1.534, -0.012,  0.019
-0.112,  9.810, -0.088,  0.854, 42.175,  2.197,  1.534, -0.012,  0.026
-0.129,  9.779, -0.002,  1.160, 42.297,  2.014,  1.534, -0.012,  0.034
-0.146,  9.829, -0.043,  1.343, 42.297,  1.892,  1.534, -0.012,  0.041
-0.100,  9.786, -0.100,  1.587, 42.175,  1.770,  1.534, -0.012,  0.048
-0.127,  9.812, -0.036,  1.709, 41.992,  2.136,  1.535, -0.012,  0.056
-0.129,  9.834,  0.014,  1.770, 41.931,  2.075,  1.535, -0.012,  0.063
-0.098,  9.788, -0.067,  1.892, 41.809,  2.136,  1.535, -0.012,  0.070
-0.100,  9.781, -0.005,  1.831, 41.870,  1.831,  1.536, -0.013,  0.078
-0.100,  9.788, -0.059,  2.014, 41.870,  1.709,  1.536, -0.013,  0.085
-0.112,  9.817, -0.052,  2.197, 41.626,  1.892,  1.536, -0.013,  0.092
-0.098,  9.817, -0.038,  2.258, 41.382,  1.892,  1.537, -0.013,  0.099
-0.098,  9.776, -0.100,  2.075, 41.321,  1.892,  1.537, -0.013,  0.107
-0.139,  9.807, -0.131,  2.075, 41.138,  1.709,  1.537, -0.013,  0.114
-0.110,  9.774, -0.159,  2.136, 41.016,  1.526,  1.538, -0.013,  0.121
-0.096,  9.822, -0.090,  2.136, 41.016,  1.587,  1.538, -0.013,  0.128
-0.076,  9.783, -0.128,  2.014, 40.588,  1.648,  1.539, -0.013,  0.135
-0.091,  9.805, -0.055,  1.892, 40.405,  1.709,  1.539, -0.013,  0.142
-0.091,  9.767, -0.062,  1.709, 40.283,  1.587,  1.539, -0.013,  0.149
-0.096,  9.769, -0.185,  1.587, 40.039,  1.526,  1.539, -0.013,  0.156
-0.103,  9.762, -0.114,  1.526, 39.856,  1.404,  1.540, -0.013,  0.163
-0.072,  9.774, -0.171,  1.343, 39.673,  1.404,  1.540, -0.013,  0.170
-0.088,  9.791, -0.173,  1.038, 39.246,  1.465,  1.540, -0.013,  0.177
-0.098,  9.769, -0.121,  0.977, 39.062,  1.465,  1.540, -0.013,  0.184
-0.103,  9.752, -0.131,  0.671, 38.818,  1.404,  1.541, -0.013,  0.191
-0.103,  9.774, -0.143,  0.549, 38.574,  1.221,  1.541, -0.013,  0.198
-0.108,  9.805, -0.152,  0.427, 38.208,  1.343,  1.541, -0.013,  0.204
-0.129,  9.755, -0.183,  0.122, 37.903,  1.343,  1.541, -0.013,  0.211
-0.108,  9.736, -0.154,  0.000, 37.537,  1.343,  1.541, -0.013,  0.217
-0.067,  9.759, -0.188, -0.305, 37.048,  1.160,  1.541, -0.013,  0.224
-0.074,  9.800, -0.100, -0.549, 36.926,  1.038,  1.541, -0.013,  0.230
-0.067,  9.786, -0.114, -0.916, 36.438,  1.221,  1.540, -0.013,  0.237
-0.069,  9.824, -0.107, -1.099, 36.011,  1.038,  1.540, -0.013,  0.243
-0.076,  9.771, -0.145, -1.282, 35.706,  1.099,  1.540, -0.013,  0.249
-0.043,  9.805, -0.188, -1.465, 35.278,  1.160,  1.540, -0.013,  0.255
-0.096,  9.764, -0.211, -1.648, 34.912,  1.038,  1.540, -0.013,  0.262
-0.100,  9.783, -0.216, -1.892, 34.546,  1.038,  1.539, -0.013,  0.268
-0.069,  9.781, -0.152, -2.197, 34.058,  1.038,  1.539, -0.013,  0.274
-0.065,  9.776, -0.114, -2.258, 33.752,  1.160,  1.539, -0.013,  0.280
-0.055,  9.755, -0.169, -2.380, 33.203,  0.916,  1.538, -0.012,  0.285
-0.074,  9.798, -0.105, -2.563, 32.715,  0.793,  1.538, -0.012,  0.291
-0.062,  9.834, -0.147, -2.808, 32.410,  0.916,  1.537, -0.012,  0.297
-0.043,  9.757, -0.133, -3.052, 31.860,  0.732,  1.537, -0.012,  0.302
-0.079,  9.752, -0.102, -2.991, 31.311,  0.977,  1.536, -0.012,  0.308
-0.045,  9.788, -0.211, -3.052, 30.945,  0.854,  1.536, -0.012,  0.313
-0.057,  9.752, -0.116, -3.052, 30.457,  0.854,  1.535, -0.012,  0.319
-0.076,  9.815, -0.150, -3.235, 29.968,  0.854,  1.535, -0.012,  0.324
-0.084,  9.803, -0.086, -3.052, 29.541,  0.732,  1.534, -0.012,  0.329
-0.069,  9.807, -0.095, -3.052, 28.870,  0.854,  1.534, -0.012,  0.334
-0.091,  9.791, -0.090, -3.174, 28.442,  0.977,  1.533, -0.012,  0.339
-0.081,  9.807, -0.102, -2.991, 27.954,  0.793,  1.533, -0.012,  0.344
-0.024,  9.800, -0.081, -2.991, 27.283,  0.671,  1.532, -0.012,  0.349
-0.065,  9.805, -0.178, -2.869, 26.794,  0.671,  1.532, -0.012,  0.354
-0.053,  9.779, -0.076, -2.869, 26.184,  0.732,  1.531, -0.012,  0.358
-0.048,  9.803, -0.050, -2.686, 25.696,  0.793,  1.531, -0.011,  0.363
-0.084,  9.822, -0.109, -2.502, 25.269,  0.671,  1.530, -0.011,  0.367
-0.055,  9.829, -0.105, -2.441, 24.719,  0.671,  1.530, -0.011,  0.372
-0.081,  9.805, -0.074, -2.258, 23.926,  0.488,  1.530, -0.011,  0.376
-0.045,  9.779, -0.017, -2.136, 23.499,  0.549,  1.529, -0.011,  0.380
-0.038,  9.767, -0.109, -1.770, 22.949,  0.549,  1.529, -0.011,  0.384
-0.057,  9.805, -0.102, -1.709, 22.400,  0.671,  1.529, -0.011,  0.388
-0.045,  9.850, -0.100, -1.648, 21.667,  0.549,  1.529, -0.011,  0.392
-0.036,  9.848, -0.038, -1.282, 21.118,  0.305,  1.528, -0.011,  0.396
-0.029,  9.824, -0.071, -1.160, 20.630,  0.427,  1.528, -0.011,  0.399
-0.050,  9.781, -0.090, -1.099, 19.836,  0.427,  1.528, -0.011,  0.403
